org,repo,hyperlink,commits_last_30d,PRs_closed_30d
microsoft,slow-cheetah,https://github.com/microsoft/slow-cheetah,0,84
microsoft,Solution-Accelerators,https://github.com/microsoft/Solution-Accelerators,2,11
microsoft,Microsoft.IO.RecyclableMemoryStream,https://github.com/microsoft/Microsoft.IO.RecyclableMemoryStream,0,85
microsoft,mstic,https://github.com/microsoft/mstic,0,36
microsoft,build-your-first-agent-with-azure-ai-agent-service-workshop,https://github.com/microsoft/build-your-first-agent-with-azure-ai-agent-service-workshop,24,25
microsoft,vscode-containers,https://github.com/microsoft/vscode-containers,13,57
microsoft,vscode-js-debug,https://github.com/microsoft/vscode-js-debug,6,88
microsoft,ctsTraffic,https://github.com/microsoft/ctsTraffic,0,14
microsoft,maker.js,https://github.com/microsoft/maker.js,0,92
microsoft,react-native-macos,https://github.com/microsoft/react-native-macos,24,89
microsoft,vscode-dotnettools,https://github.com/microsoft/vscode-dotnettools,15,13
microsoft,Qcodes,https://github.com/microsoft/Qcodes,100,89
microsoft,debug-adapter-protocol,https://github.com/microsoft/debug-adapter-protocol,2,95
microsoft,model-mondays,https://github.com/microsoft/model-mondays,57,35
microsoft,document-generation-solution-accelerator,https://github.com/microsoft/document-generation-solution-accelerator,43,86
microsoft,Agents-for-Enhanced-Customer-Care-Solution-Accelerator,https://github.com/microsoft/Agents-for-Enhanced-Customer-Care-Solution-Accelerator,4,9
microsoft,content-processing-solution-accelerator,https://github.com/microsoft/content-processing-solution-accelerator,20,77
microsoft,agent-for-hr-service-solution-accelerator,https://github.com/microsoft/agent-for-hr-service-solution-accelerator,0,8
microsoft,Agent-for-Contract-Processing-Solution-Accelerator,https://github.com/microsoft/Agent-for-Contract-Processing-Solution-Accelerator,2,7
microsoft,recipe-tool,https://github.com/microsoft/recipe-tool,36,79
microsoft,pxt,https://github.com/microsoft/pxt,0,95
microsoft,vscode-vsce,https://github.com/microsoft/vscode-vsce,7,74
microsoft,SuiGeneris,https://github.com/microsoft/SuiGeneris,9,0
microsoft,Reversible-App-Sample,https://github.com/microsoft/Reversible-App-Sample,7,1
microsoft,secureboot_objects,https://github.com/microsoft/secureboot_objects,3,86
microsoft,moodle-local_copilot,https://github.com/microsoft/moodle-local_copilot,3,10
microsoft,mu_feature_debugger,https://github.com/microsoft/mu_feature_debugger,1,87
microsoft,mu_feature_dfci,https://github.com/microsoft/mu_feature_dfci,3,89
microsoft,mu_tiano_platforms,https://github.com/microsoft/mu_tiano_platforms,9,71
microsoft,mu_feature_config,https://github.com/microsoft/mu_feature_config,5,86
microsoft,mu_oem_sample,https://github.com/microsoft/mu_oem_sample,0,87
microsoft,mu_feature_ipmi,https://github.com/microsoft/mu_feature_ipmi,3,89
microsoft,clarity-mcp-server,https://github.com/microsoft/clarity-mcp-server,16,6
microsoft,vscode-codicons,https://github.com/microsoft/vscode-codicons,7,87
